event_id,occurrence_id,measurement_type,measurement_value
GG_GG01R1,CIM-UH_GG_1,Count of biological entity specified elsewhere,4
GG_GG01R1,CIM-UH_GG_2,Count of biological entity specified elsewhere,1
GG_GG01R1,CIM-UH_GG_3,Count of biological entity specified elsewhere,2
GG_GG01R1,CIM-UH_GG_4,Count of biological entity specified elsewhere,7
GG_GG01R1,CIM-UH_GG_5,Count of biological entity specified elsewhere,1
GG_GG01R1,CIM-UH_GG_6,Count of biological entity specified elsewhere,1
GG_GG01R1,CIM-UH_GG_7,Count of biological entity specified elsewhere,1
GG_GG01R1,CIM-UH_GG_8,Count of biological entity specified elsewhere,1
GG_GG01R1,CIM-UH_GG_9,Count of biological entity specified elsewhere,1
GG_GG01R1,CIM-UH_GG_10,Count of biological entity specified elsewhere,6
GG_GG01R1,CIM-UH_GG_11,Count of biological entity specified elsewhere,24
GG_GG01R1,CIM-UH_GG_12,Count of biological entity specified elsewhere,2
GG_GG01R1,CIM-UH_GG_13,Count of biological entity specified elsewhere,1
GG_GG01R1,CIM-UH_GG_14,Count of biological entity specified elsewhere,1
GG_GG01R1,CIM-UH_GG_15,Count of biological entity specified elsewhere,10
GG_GG01R1,CIM-UH_GG_16,Count of biological entity specified elsewhere,1
GG_GG01R1,CIM-UH_GG_17,Count of biological entity specified elsewhere,25
GG_GG01R1,CIM-UH_GG_18,Count of biological entity specified elsewhere,5
GG_GG01R1,CIM-UH_GG_19,Count of biological entity specified elsewhere,1
GG_GG01R1,CIM-UH_GG_20,Count of biological entity specified elsewhere,2
GG_GG01R1,CIM-UH_GG_21,Count of biological entity specified elsewhere,2
GG_GG01R1,CIM-UH_GG_22,Count of biological entity specified elsewhere,3
GG_GG01R1,CIM-UH_GG_23,Count of biological entity specified elsewhere,1
GG_GG01R1,CIM-UH_GG_24,Count of biological entity specified elsewhere,2
GG_GG01R1,CIM-UH_GG_25,Count of biological entity specified elsewhere,2
GG_GG01R1,CIM-UH_GG_26,Count of biological entity specified elsewhere,2
GG_GG01R1,CIM-UH_GG_27,Count of biological entity specified elsewhere,1
GG_GG01R1,CIM-UH_GG_28,Count of biological entity specified elsewhere,1
GG_GG01R1,CIM-UH_GG_29,Count of biological entity specified elsewhere,1
GG_GG01R1,CIM-UH_GG_30,Count of biological entity specified elsewhere,1
GG_GG01R1,CIM-UH_GG_31,Count of biological entity specified elsewhere,4
GG_GG01R1,CIM-UH_GG_32,Count of biological entity specified elsewhere,1
GG_GG01R1,CIM-UH_GG_33,Count of biological entity specified elsewhere,1
GG_GG01R1,CIM-UH_GG_34,Count of biological entity specified elsewhere,5
GG_GG01R1,CIM-UH_GG_35,Count of biological entity specified elsewhere,1
GG_GG01R1,CIM-UH_GG_36,Count of biological entity specified elsewhere,1
GG_GG01R1,CIM-UH_GG_37,Count of biological entity specified elsewhere,1
GG_GG01R1,CIM-UH_GG_38,Count of biological entity specified elsewhere,1
GG_GG01R1,CIM-UH_GG_39,Count of biological entity specified elsewhere,1
GG_GG01R1,CIM-UH_GG_40,Count of biological entity specified elsewhere,2
GG_GG01R1,CIM-UH_GG_41,Count of biological entity specified elsewhere,2
GG_GG01R2,CIM-UH_GG_42,Count of biological entity specified elsewhere,1
GG_GG01R2,CIM-UH_GG_43,Count of biological entity specified elsewhere,2
GG_GG01R2,CIM-UH_GG_44,Count of biological entity specified elsewhere,1
GG_GG01R2,CIM-UH_GG_45,Count of biological entity specified elsewhere,13
GG_GG01R2,CIM-UH_GG_46,Count of biological entity specified elsewhere,1
GG_GG01R2,CIM-UH_GG_47,Count of biological entity specified elsewhere,1
GG_GG01R2,CIM-UH_GG_48,Count of biological entity specified elsewhere,1
GG_GG01R2,CIM-UH_GG_49,Count of biological entity specified elsewhere,4
GG_GG01R2,CIM-UH_GG_50,Count of biological entity specified elsewhere,1
GG_GG01R2,CIM-UH_GG_51,Count of biological entity specified elsewhere,1
GG_GG01R2,CIM-UH_GG_52,Count of biological entity specified elsewhere,8
GG_GG01R2,CIM-UH_GG_53,Count of biological entity specified elsewhere,1
GG_GG01R2,CIM-UH_GG_54,Count of biological entity specified elsewhere,2
GG_GG01R2,CIM-UH_GG_55,Count of biological entity specified elsewhere,4
GG_GG01R2,CIM-UH_GG_56,Count of biological entity specified elsewhere,33
GG_GG01R2,CIM-UH_GG_57,Count of biological entity specified elsewhere,1
GG_GG01R2,CIM-UH_GG_58,Count of biological entity specified elsewhere,1
GG_GG01R2,CIM-UH_GG_59,Count of biological entity specified elsewhere,1
GG_GG01R2,CIM-UH_GG_60,Count of biological entity specified elsewhere,1
GG_GG01R2,CIM-UH_GG_61,Count of biological entity specified elsewhere,1
GG_GG01R2,CIM-UH_GG_62,Count of biological entity specified elsewhere,15
GG_GG01R2,CIM-UH_GG_63,Count of biological entity specified elsewhere,3
GG_GG01R2,CIM-UH_GG_64,Count of biological entity specified elsewhere,38
GG_GG01R2,CIM-UH_GG_65,Count of biological entity specified elsewhere,3
GG_GG01R2,CIM-UH_GG_66,Count of biological entity specified elsewhere,4
GG_GG01R2,CIM-UH_GG_67,Count of biological entity specified elsewhere,1
GG_GG01R2,CIM-UH_GG_68,Count of biological entity specified elsewhere,3
GG_GG01R2,CIM-UH_GG_69,Count of biological entity specified elsewhere,3
GG_GG01R2,CIM-UH_GG_70,Count of biological entity specified elsewhere,1
GG_GG01R2,CIM-UH_GG_71,Count of biological entity specified elsewhere,1
GG_GG01R2,CIM-UH_GG_72,Count of biological entity specified elsewhere,1
GG_GG01R2,CIM-UH_GG_73,Count of biological entity specified elsewhere,2
GG_GG01R2,CIM-UH_GG_74,Count of biological entity specified elsewhere,2
GG_GG01R2,CIM-UH_GG_75,Count of biological entity specified elsewhere,1
GG_GG01R2,CIM-UH_GG_76,Count of biological entity specified elsewhere,1
GG_GG01R2,CIM-UH_GG_77,Count of biological entity specified elsewhere,1
GG_GG01R2,CIM-UH_GG_78,Count of biological entity specified elsewhere,1
GG_GG01R2,CIM-UH_GG_79,Count of biological entity specified elsewhere,1
GG_GG01R2,CIM-UH_GG_80,Count of biological entity specified elsewhere,2
GG_GG01R2,CIM-UH_GG_81,Count of biological entity specified elsewhere,3
GG_GG01R2,CIM-UH_GG_82,Count of biological entity specified elsewhere,1
GG_GG01R2,CIM-UH_GG_83,Count of biological entity specified elsewhere,1
GG_GG01R2,CIM-UH_GG_84,Count of biological entity specified elsewhere,1
GG_GG01R2,CIM-UH_GG_85,Count of biological entity specified elsewhere,1
GG_GG01R2,CIM-UH_GG_86,Count of biological entity specified elsewhere,2
GG_GG01R2,CIM-UH_GG_87,Count of biological entity specified elsewhere,1
GG_GG01R2,CIM-UH_GG_88,Count of biological entity specified elsewhere,2
GG_GG01R2,CIM-UH_GG_89,Count of biological entity specified elsewhere,1
GG_GG01R2,CIM-UH_GG_90,Count of biological entity specified elsewhere,1
GG_GG01R2,CIM-UH_GG_91,Count of biological entity specified elsewhere,1
GG_GG01R2,CIM-UH_GG_92,Count of biological entity specified elsewhere,1
GG_GG01R2,CIM-UH_GG_93,Count of biological entity specified elsewhere,1
GG_GG01R3,CIM-UH_GG_94,Count of biological entity specified elsewhere,1
GG_GG01R3,CIM-UH_GG_95,Count of biological entity specified elsewhere,6
GG_GG01R3,CIM-UH_GG_96,Count of biological entity specified elsewhere,2
GG_GG01R3,CIM-UH_GG_97,Count of biological entity specified elsewhere,1
GG_GG01R3,CIM-UH_GG_98,Count of biological entity specified elsewhere,1
GG_GG01R3,CIM-UH_GG_99,Count of biological entity specified elsewhere,1
GG_GG01R3,CIM-UH_GG_100,Count of biological entity specified elsewhere,1
GG_GG01R3,CIM-UH_GG_101,Count of biological entity specified elsewhere,4
GG_GG01R3,CIM-UH_GG_102,Count of biological entity specified elsewhere,10
GG_GG01R3,CIM-UH_GG_103,Count of biological entity specified elsewhere,1
GG_GG01R3,CIM-UH_GG_104,Count of biological entity specified elsewhere,1
GG_GG01R3,CIM-UH_GG_105,Count of biological entity specified elsewhere,2
GG_GG01R3,CIM-UH_GG_106,Count of biological entity specified elsewhere,1
GG_GG01R3,CIM-UH_GG_107,Count of biological entity specified elsewhere,1
GG_GG01R3,CIM-UH_GG_108,Count of biological entity specified elsewhere,1
GG_GG01R3,CIM-UH_GG_109,Count of biological entity specified elsewhere,1
GG_GG01R3,CIM-UH_GG_110,Count of biological entity specified elsewhere,2
GG_GG01R3,CIM-UH_GG_111,Count of biological entity specified elsewhere,3
GG_GG01R3,CIM-UH_GG_112,Count of biological entity specified elsewhere,2
GG_GG01R3,CIM-UH_GG_113,Count of biological entity specified elsewhere,1
GG_GG01R3,CIM-UH_GG_114,Count of biological entity specified elsewhere,1
GG_GG01R3,CIM-UH_GG_115,Count of biological entity specified elsewhere,1
GG_GG01R3,CIM-UH_GG_116,Count of biological entity specified elsewhere,2
GG_GG01R3,CIM-UH_GG_117,Count of biological entity specified elsewhere,1
GG_GG01R3,CIM-UH_GG_118,Count of biological entity specified elsewhere,1
GG_GG01R3,CIM-UH_GG_119,Count of biological entity specified elsewhere,1
GG_GG01R3,CIM-UH_GG_120,Count of biological entity specified elsewhere,1
GG_GG02R1,CIM-UH_GG_121,Count of biological entity specified elsewhere,5
GG_GG02R1,CIM-UH_GG_122,Count of biological entity specified elsewhere,2
GG_GG02R1,CIM-UH_GG_123,Count of biological entity specified elsewhere,34
GG_GG02R1,CIM-UH_GG_124,Count of biological entity specified elsewhere,3
GG_GG02R1,CIM-UH_GG_125,Count of biological entity specified elsewhere,4
GG_GG02R1,CIM-UH_GG_126,Count of biological entity specified elsewhere,1
GG_GG02R1,CIM-UH_GG_127,Count of biological entity specified elsewhere,9
GG_GG02R1,CIM-UH_GG_128,Count of biological entity specified elsewhere,4
GG_GG02R1,CIM-UH_GG_129,Count of biological entity specified elsewhere,1
GG_GG02R1,CIM-UH_GG_130,Count of biological entity specified elsewhere,5
GG_GG02R1,CIM-UH_GG_131,Count of biological entity specified elsewhere,5
GG_GG02R1,CIM-UH_GG_132,Count of biological entity specified elsewhere,1
GG_GG02R1,CIM-UH_GG_133,Count of biological entity specified elsewhere,12
GG_GG02R1,CIM-UH_GG_134,Count of biological entity specified elsewhere,1
GG_GG02R1,CIM-UH_GG_135,Count of biological entity specified elsewhere,2
GG_GG02R1,CIM-UH_GG_136,Count of biological entity specified elsewhere,2
GG_GG02R1,CIM-UH_GG_137,Count of biological entity specified elsewhere,3
GG_GG02R1,CIM-UH_GG_138,Count of biological entity specified elsewhere,1
GG_GG02R1,CIM-UH_GG_139,Count of biological entity specified elsewhere,1
GG_GG02R1,CIM-UH_GG_140,Count of biological entity specified elsewhere,14
GG_GG02R1,CIM-UH_GG_141,Count of biological entity specified elsewhere,2
GG_GG02R1,CIM-UH_GG_142,Count of biological entity specified elsewhere,1
GG_GG02R1,CIM-UH_GG_143,Count of biological entity specified elsewhere,2
GG_GG02R1,CIM-UH_GG_144,Count of biological entity specified elsewhere,1
GG_GG02R1,CIM-UH_GG_145,Count of biological entity specified elsewhere,3
GG_GG02R1,CIM-UH_GG_146,Count of biological entity specified elsewhere,1
GG_GG02R1,CIM-UH_GG_147,Count of biological entity specified elsewhere,1
GG_GG02R1,CIM-UH_GG_148,Count of biological entity specified elsewhere,2
GG_GG02R1,CIM-UH_GG_149,Count of biological entity specified elsewhere,1
GG_GG02R1,CIM-UH_GG_150,Count of biological entity specified elsewhere,1
GG_GG02R1,CIM-UH_GG_151,Count of biological entity specified elsewhere,1
GG_GG02R1,CIM-UH_GG_152,Count of biological entity specified elsewhere,1
GG_GG02R1,CIM-UH_GG_153,Count of biological entity specified elsewhere,2
GG_GG02R1,CIM-UH_GG_154,Count of biological entity specified elsewhere,3
GG_GG02R1,CIM-UH_GG_155,Count of biological entity specified elsewhere,1
GG_GG02R1,CIM-UH_GG_156,Count of biological entity specified elsewhere,1
GG_GG02R1,CIM-UH_GG_157,Count of biological entity specified elsewhere,1
GG_GG02R1,CIM-UH_GG_158,Count of biological entity specified elsewhere,2
GG_GG02R1,CIM-UH_GG_159,Count of biological entity specified elsewhere,1
GG_GG02R1,CIM-UH_GG_160,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_161,Count of biological entity specified elsewhere,2
GG_GG04R1,CIM-UH_GG_162,Count of biological entity specified elsewhere,2
GG_GG04R1,CIM-UH_GG_163,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_164,Count of biological entity specified elsewhere,7
GG_GG04R1,CIM-UH_GG_165,Count of biological entity specified elsewhere,2
GG_GG04R1,CIM-UH_GG_166,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_167,Count of biological entity specified elsewhere,3
GG_GG04R1,CIM-UH_GG_168,Count of biological entity specified elsewhere,8
GG_GG04R1,CIM-UH_GG_169,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_170,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_171,Count of biological entity specified elsewhere,2
GG_GG04R1,CIM-UH_GG_172,Count of biological entity specified elsewhere,2
GG_GG04R1,CIM-UH_GG_173,Count of biological entity specified elsewhere,16
GG_GG04R1,CIM-UH_GG_174,Count of biological entity specified elsewhere,48
GG_GG04R1,CIM-UH_GG_175,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_176,Count of biological entity specified elsewhere,2
GG_GG04R1,CIM-UH_GG_177,Count of biological entity specified elsewhere,2
GG_GG04R1,CIM-UH_GG_178,Count of biological entity specified elsewhere,6
GG_GG04R1,CIM-UH_GG_179,Count of biological entity specified elsewhere,2
GG_GG04R1,CIM-UH_GG_180,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_181,Count of biological entity specified elsewhere,4
GG_GG04R1,CIM-UH_GG_182,Count of biological entity specified elsewhere,2
GG_GG04R1,CIM-UH_GG_183,Count of biological entity specified elsewhere,4
GG_GG04R1,CIM-UH_GG_184,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_185,Count of biological entity specified elsewhere,24
GG_GG04R1,CIM-UH_GG_186,Count of biological entity specified elsewhere,2
GG_GG04R1,CIM-UH_GG_187,Count of biological entity specified elsewhere,4
GG_GG04R1,CIM-UH_GG_188,Count of biological entity specified elsewhere,2
GG_GG04R1,CIM-UH_GG_189,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_190,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_191,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_192,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_193,Count of biological entity specified elsewhere,5
GG_GG04R1,CIM-UH_GG_194,Count of biological entity specified elsewhere,3
GG_GG04R1,CIM-UH_GG_195,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_196,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_197,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_198,Count of biological entity specified elsewhere,5
GG_GG04R1,CIM-UH_GG_199,Count of biological entity specified elsewhere,3
GG_GG04R1,CIM-UH_GG_200,Count of biological entity specified elsewhere,2
GG_GG04R1,CIM-UH_GG_201,Count of biological entity specified elsewhere,2
GG_GG04R1,CIM-UH_GG_202,Count of biological entity specified elsewhere,6
GG_GG04R1,CIM-UH_GG_203,Count of biological entity specified elsewhere,37
GG_GG04R1,CIM-UH_GG_204,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_205,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_206,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_207,Count of biological entity specified elsewhere,2
GG_GG04R1,CIM-UH_GG_208,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_209,Count of biological entity specified elsewhere,3
GG_GG04R1,CIM-UH_GG_210,Count of biological entity specified elsewhere,4
GG_GG04R1,CIM-UH_GG_211,Count of biological entity specified elsewhere,2
GG_GG04R1,CIM-UH_GG_212,Count of biological entity specified elsewhere,2
GG_GG04R1,CIM-UH_GG_213,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_214,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_215,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_216,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_217,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_218,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_219,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_220,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_221,Count of biological entity specified elsewhere,4
GG_GG04R1,CIM-UH_GG_222,Count of biological entity specified elsewhere,2
GG_GG04R1,CIM-UH_GG_223,Count of biological entity specified elsewhere,2
GG_GG04R1,CIM-UH_GG_224,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_225,Count of biological entity specified elsewhere,2
GG_GG04R1,CIM-UH_GG_226,Count of biological entity specified elsewhere,2
GG_GG04R1,CIM-UH_GG_227,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_228,Count of biological entity specified elsewhere,2
GG_GG04R1,CIM-UH_GG_229,Count of biological entity specified elsewhere,4
GG_GG04R1,CIM-UH_GG_230,Count of biological entity specified elsewhere,2
GG_GG04R1,CIM-UH_GG_231,Count of biological entity specified elsewhere,2
GG_GG04R1,CIM-UH_GG_232,Count of biological entity specified elsewhere,5
GG_GG04R1,CIM-UH_GG_233,Count of biological entity specified elsewhere,2
GG_GG04R1,CIM-UH_GG_234,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_235,Count of biological entity specified elsewhere,3
GG_GG04R1,CIM-UH_GG_236,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_237,Count of biological entity specified elsewhere,4
GG_GG04R1,CIM-UH_GG_238,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_239,Count of biological entity specified elsewhere,11
GG_GG04R1,CIM-UH_GG_240,Count of biological entity specified elsewhere,6
GG_GG04R1,CIM-UH_GG_241,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_242,Count of biological entity specified elsewhere,3
GG_GG04R1,CIM-UH_GG_243,Count of biological entity specified elsewhere,4
GG_GG04R1,CIM-UH_GG_244,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_245,Count of biological entity specified elsewhere,3
GG_GG04R1,CIM-UH_GG_246,Count of biological entity specified elsewhere,3
GG_GG04R1,CIM-UH_GG_247,Count of biological entity specified elsewhere,2
GG_GG04R1,CIM-UH_GG_248,Count of biological entity specified elsewhere,3
GG_GG04R1,CIM-UH_GG_249,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_250,Count of biological entity specified elsewhere,2
GG_GG04R1,CIM-UH_GG_251,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_252,Count of biological entity specified elsewhere,2
GG_GG04R1,CIM-UH_GG_253,Count of biological entity specified elsewhere,1
GG_GG04R1,CIM-UH_GG_254,Count of biological entity specified elsewhere,2
GG_GG04R1,CIM-UH_GG_255,Count of biological entity specified elsewhere,1
GG_GG04R2,CIM-UH_GG_256,Count of biological entity specified elsewhere,1
GG_GG04R2,CIM-UH_GG_257,Count of biological entity specified elsewhere,2
GG_GG04R2,CIM-UH_GG_258,Count of biological entity specified elsewhere,2
GG_GG04R2,CIM-UH_GG_259,Count of biological entity specified elsewhere,2
GG_GG04R2,CIM-UH_GG_260,Count of biological entity specified elsewhere,1
GG_GG04R2,CIM-UH_GG_261,Count of biological entity specified elsewhere,7
GG_GG04R2,CIM-UH_GG_262,Count of biological entity specified elsewhere,2
GG_GG04R2,CIM-UH_GG_263,Count of biological entity specified elsewhere,13
GG_GG04R2,CIM-UH_GG_264,Count of biological entity specified elsewhere,1
GG_GG04R2,CIM-UH_GG_265,Count of biological entity specified elsewhere,1
GG_GG04R2,CIM-UH_GG_266,Count of biological entity specified elsewhere,1
GG_GG04R2,CIM-UH_GG_267,Count of biological entity specified elsewhere,3
GG_GG04R2,CIM-UH_GG_268,Count of biological entity specified elsewhere,8
GG_GG04R2,CIM-UH_GG_269,Count of biological entity specified elsewhere,2
GG_GG04R2,CIM-UH_GG_270,Count of biological entity specified elsewhere,1
GG_GG04R2,CIM-UH_GG_271,Count of biological entity specified elsewhere,1
GG_GG04R2,CIM-UH_GG_272,Count of biological entity specified elsewhere,1
GG_GG04R2,CIM-UH_GG_273,Count of biological entity specified elsewhere,2
GG_GG04R2,CIM-UH_GG_274,Count of biological entity specified elsewhere,4
GG_GG04R2,CIM-UH_GG_275,Count of biological entity specified elsewhere,17
GG_GG04R2,CIM-UH_GG_276,Count of biological entity specified elsewhere,1
GG_GG04R2,CIM-UH_GG_277,Count of biological entity specified elsewhere,2
GG_GG04R2,CIM-UH_GG_278,Count of biological entity specified elsewhere,2
GG_GG04R2,CIM-UH_GG_279,Count of biological entity specified elsewhere,1
GG_GG04R2,CIM-UH_GG_280,Count of biological entity specified elsewhere,1
GG_GG04R2,CIM-UH_GG_281,Count of biological entity specified elsewhere,3
GG_GG04R2,CIM-UH_GG_282,Count of biological entity specified elsewhere,11
GG_GG04R2,CIM-UH_GG_283,Count of biological entity specified elsewhere,3
GG_GG04R2,CIM-UH_GG_284,Count of biological entity specified elsewhere,1
GG_GG04R2,CIM-UH_GG_285,Count of biological entity specified elsewhere,2
GG_GG04R2,CIM-UH_GG_286,Count of biological entity specified elsewhere,1
GG_GG04R2,CIM-UH_GG_287,Count of biological entity specified elsewhere,1
GG_GG04R2,CIM-UH_GG_288,Count of biological entity specified elsewhere,2
GG_GG04R2,CIM-UH_GG_289,Count of biological entity specified elsewhere,1
GG_GG04R2,CIM-UH_GG_290,Count of biological entity specified elsewhere,1
GG_GG04R2,CIM-UH_GG_291,Count of biological entity specified elsewhere,2
GG_GG04R2,CIM-UH_GG_292,Count of biological entity specified elsewhere,1
GG_GG04R2,CIM-UH_GG_293,Count of biological entity specified elsewhere,1
GG_GG04R2,CIM-UH_GG_294,Count of biological entity specified elsewhere,2
GG_GG04R2,CIM-UH_GG_295,Count of biological entity specified elsewhere,1
GG_GG04R2,CIM-UH_GG_296,Count of biological entity specified elsewhere,2
GG_GG04R2,CIM-UH_GG_297,Count of biological entity specified elsewhere,2
GG_GG04R2,CIM-UH_GG_298,Count of biological entity specified elsewhere,1
GG_GG04R2,CIM-UH_GG_299,Count of biological entity specified elsewhere,1
GG_GG04R2,CIM-UH_GG_300,Count of biological entity specified elsewhere,1
GG_GG04R2,CIM-UH_GG_301,Count of biological entity specified elsewhere,3
GG_GG04R2,CIM-UH_GG_302,Count of biological entity specified elsewhere,2
GG_GG04R2,CIM-UH_GG_303,Count of biological entity specified elsewhere,6
GG_GG04R2,CIM-UH_GG_304,Count of biological entity specified elsewhere,2
GG_GG04R2,CIM-UH_GG_305,Count of biological entity specified elsewhere,1
GG_GG04R2,CIM-UH_GG_306,Count of biological entity specified elsewhere,1
GG_GG04R2,CIM-UH_GG_307,Count of biological entity specified elsewhere,1
GG_GG04R2,CIM-UH_GG_308,Count of biological entity specified elsewhere,1
GG_GG04R2,CIM-UH_GG_309,Count of biological entity specified elsewhere,5
GG_GG04R2,CIM-UH_GG_310,Count of biological entity specified elsewhere,5
GG_GG04R2,CIM-UH_GG_311,Count of biological entity specified elsewhere,1
GG_GG04R2,CIM-UH_GG_312,Count of biological entity specified elsewhere,2
GG_GG04R2,CIM-UH_GG_313,Count of biological entity specified elsewhere,1
GG_GG04R2,CIM-UH_GG_314,Count of biological entity specified elsewhere,1
GG_GG04R2,CIM-UH_GG_315,Count of biological entity specified elsewhere,1
GG_GG04R2,CIM-UH_GG_316,Count of biological entity specified elsewhere,1
GG_GG04R2,CIM-UH_GG_317,Count of biological entity specified elsewhere,3
GG_GG04R2,CIM-UH_GG_318,Count of biological entity specified elsewhere,1
GG_GG04R3,CIM-UH_GG_319,Count of biological entity specified elsewhere,2
GG_GG04R3,CIM-UH_GG_320,Count of biological entity specified elsewhere,1
GG_GG04R3,CIM-UH_GG_321,Count of biological entity specified elsewhere,1
GG_GG04R3,CIM-UH_GG_322,Count of biological entity specified elsewhere,1
GG_GG04R3,CIM-UH_GG_323,Count of biological entity specified elsewhere,1
GG_GG04R3,CIM-UH_GG_324,Count of biological entity specified elsewhere,1
GG_GG04R3,CIM-UH_GG_325,Count of biological entity specified elsewhere,9
GG_GG04R3,CIM-UH_GG_326,Count of biological entity specified elsewhere,2
GG_GG04R3,CIM-UH_GG_327,Count of biological entity specified elsewhere,1
GG_GG04R3,CIM-UH_GG_328,Count of biological entity specified elsewhere,3
GG_GG04R3,CIM-UH_GG_329,Count of biological entity specified elsewhere,2
GG_GG04R3,CIM-UH_GG_330,Count of biological entity specified elsewhere,1
GG_GG04R3,CIM-UH_GG_331,Count of biological entity specified elsewhere,1
GG_GG04R3,CIM-UH_GG_332,Count of biological entity specified elsewhere,2
GG_GG04R3,CIM-UH_GG_333,Count of biological entity specified elsewhere,4
GG_GG04R3,CIM-UH_GG_334,Count of biological entity specified elsewhere,3
GG_GG04R3,CIM-UH_GG_335,Count of biological entity specified elsewhere,1
GG_GG04R3,CIM-UH_GG_336,Count of biological entity specified elsewhere,1
GG_GG04R3,CIM-UH_GG_337,Count of biological entity specified elsewhere,2
GG_GG04R3,CIM-UH_GG_338,Count of biological entity specified elsewhere,1
GG_GG04R3,CIM-UH_GG_339,Count of biological entity specified elsewhere,1
GG_GG04R3,CIM-UH_GG_340,Count of biological entity specified elsewhere,4
GG_GG04R3,CIM-UH_GG_341,Count of biological entity specified elsewhere,19
GG_GG04R3,CIM-UH_GG_342,Count of biological entity specified elsewhere,3
GG_GG04R3,CIM-UH_GG_343,Count of biological entity specified elsewhere,1
GG_GG04R3,CIM-UH_GG_344,Count of biological entity specified elsewhere,1
GG_GG04R3,CIM-UH_GG_345,Count of biological entity specified elsewhere,1
GG_GG04R3,CIM-UH_GG_346,Count of biological entity specified elsewhere,3
GG_GG04R3,CIM-UH_GG_347,Count of biological entity specified elsewhere,1
GG_GG04R3,CIM-UH_GG_348,Count of biological entity specified elsewhere,1
GG_GG04R3,CIM-UH_GG_349,Count of biological entity specified elsewhere,3
GG_GG04R3,CIM-UH_GG_350,Count of biological entity specified elsewhere,29
GG_GG04R3,CIM-UH_GG_351,Count of biological entity specified elsewhere,1
GG_GG04R3,CIM-UH_GG_352,Count of biological entity specified elsewhere,1
GG_GG04R3,CIM-UH_GG_353,Count of biological entity specified elsewhere,1
GG_GG04R3,CIM-UH_GG_354,Count of biological entity specified elsewhere,3
GG_GG04R3,CIM-UH_GG_355,Count of biological entity specified elsewhere,1
GG_GG04R3,CIM-UH_GG_356,Count of biological entity specified elsewhere,2
GG_GG04R3,CIM-UH_GG_357,Count of biological entity specified elsewhere,4
GG_GG04R3,CIM-UH_GG_358,Count of biological entity specified elsewhere,4
GG_GG04R3,CIM-UH_GG_359,Count of biological entity specified elsewhere,1
GG_GG04R3,CIM-UH_GG_360,Count of biological entity specified elsewhere,2
GG_GG04R3,CIM-UH_GG_361,Count of biological entity specified elsewhere,2
GG_GG04R3,CIM-UH_GG_362,Count of biological entity specified elsewhere,2
GG_GG04R3,CIM-UH_GG_363,Count of biological entity specified elsewhere,1
GG_GG04R3,CIM-UH_GG_364,Count of biological entity specified elsewhere,1
GG_GG04R3,CIM-UH_GG_365,Count of biological entity specified elsewhere,1
GG_GG04R3,CIM-UH_GG_366,Count of biological entity specified elsewhere,1
GG_GG04R3,CIM-UH_GG_367,Count of biological entity specified elsewhere,1
